1,0.0047226,-0.0037843,-0.0026813
2,0.0045524,-0.0033507,-0.0029598
3,0.0046402,-0.0042487,-0.002807
4,0.0047855,-0.0033426,-0.002554
5,0.0047928,-0.0046647,-0.0025278
6,0.0044752,-0.0038206,-0.0030755
7,0.0048714,-0.0042188,-0.0023876
8,0.0049419,-0.0037628,-0.0022498
9,0.0045184,-0.0046917,-0.0029703
10,0.0045827,-0.0059176,-0.0028579
11,0.0049069,-0.0050914,-0.0022918
12,0.0045194,-0.0054789,-0.0029596
13,0.0046287,-0.0028866,-0.0027692
14,0.0046657,-0.005094,-0.0027028
15,0.0043555,-0.0061123,-0.0032303
16,0.0049749,-0.0033329,-0.0021483
17,0.0048529,-0.0029091,-0.0023593
18,0.0042899,-0.0056276,-0.0033287
19,0.0050321,-0.0045903,-0.0020402
20,0.0043557,-0.0042851,-0.0032099
21,0.0045859,-0.0063505,-0.0028054
22,0.0042633,-0.0033912,-0.0033603
23,0.0043792,-0.0051132,-0.0031522
24,0.0047257,-0.0055855,-0.0025511
25,0.0043797,-0.0029727,-0.0031494
26,0.0050745,-0.0040794,-0.0019415
27,0.0041963,-0.0038219,-0.0034464
28,0.0050932,-0.0051134,-0.0018919
29,0.0043705,-0.0066214,-0.0031335
30,0.0042094,-0.0047368,-0.0034022
31,0.0051339,-0.0035186,-0.0017864
32,0.0041101,-0.0052171,-0.0035586
33,0.0049085,-0.0055737,-0.0021678
34,0.0050446,-0.0029535,-0.0019303
35,0.0046893,-0.0024815,-0.0025418
36,0.0047855,-0.006062,-0.0023642
37,0.0040664,-0.006063,-0.0036073
38,0.0047648,-0.0065464,-0.0023939
39,0.004113,-0.0064948,-0.0035142
40,0.0044124,-0.002484,-0.0029935
41,0.0039995,-0.0056523,-0.0036978
42,0.005112,-0.0055802,-0.0017673
43,0.0049021,-0.0024957,-0.002127
44,0.0052214,-0.004818,-0.0015698
45,0.0040077,-0.0032097,-0.0036699
46,0.0041292,-0.0027898,-0.0034466
47,0.0052781,-0.0053465,-0.0014564
48,0.0052184,-0.0043535,-0.0015507
49,0.0052402,-0.003898,-0.0015051
50,0.0040509,-0.0042133,-0.0035643
51,0.0045666,-0.0068411,-0.0026708
52,0.0039225,-0.0037113,-0.0037779
53,0.0038758,-0.0049893,-0.0038401
54,0.0043021,-0.0070805,-0.0030941
55,0.0051929,-0.0030162,-0.0015393
56,0.0040686,-0.0069233,-0.0034856
57,0.0052765,-0.0059067,-0.0013871
58,0.0039167,-0.0045796,-0.0037389
59,0.004983,-0.0059985,-0.001885
60,0.0049221,-0.0064516,-0.0019819
61,0.005088,-0.0025374,-0.0016905
62,0.0041408,-0.0023184,-0.0033289
63,0.0052784,-0.0034681,-0.0013545
64,0.0045115,-0.0020565,-0.002674
65,0.004716,-0.0020398,-0.0022871
66,0.0037501,-0.0059956,-0.0039588
67,0.0038021,-0.0064288,-0.0038681
68,0.0053732,-0.0050514,-0.0011466
69,0.0037301,-0.0054779,-0.0039899
70,0.0037051,-0.0033683,-0.0040222
71,0.004273,-0.0019577,-0.0030383
72,0.0049432,-0.002106,-0.001874
73,0.0037727,-0.0028883,-0.0038996
74,0.0038957,-0.0024552,-0.0036758
75,0.0054085,-0.0055731,-0.0010543
76,0.0048036,-0.0069421,-0.0020993
77,0.0051292,-0.0063229,-0.0015334
78,0.0044359,-0.0072802,-0.0027315
79,0.0053678,-0.0045449,-0.0011163
80,0.0053784,-0.0040879,-0.0010617
81,0.0037434,-0.0068338,-0.0038764
82,0.00405,-0.0074076,-0.0033396
83,0.003715,-0.0041823,-0.0039182
84,0.0035861,-0.0050762,-0.004137
85,0.0050106,-0.0068156,-0.0016677
86,0.003595,-0.0045911,-0.0041156
87,0.0040049,-0.0019012,-0.0033951
88,0.0052327,-0.0026064,-0.0012645
89,0.0038121,-0.0072442,-0.0037147
90,0.0053956,-0.0062185,-0.00096834
91,0.0053189,-0.0031145,-0.0010954
92,0.0035806,-0.0038326,-0.004099
93,0.0046162,-0.0072561,-0.0023006
94,0.0053931,-0.0036283,-0.00094193
95,0.0051058,-0.0021046,-0.0014347
96,0.0043428,-0.0015879,-0.0027549
97,0.0052337,-0.0066438,-0.0012004
98,0.0047708,-0.0016622,-0.0019997
99,0.0042069,-0.0076031,-0.002968
100,0.0054639,-0.0048383,-0.00078673
101,0.0037353,-0.0019958,-0.0037567
102,0.0045372,-0.0015566,-0.0023593
103,0.0034485,-0.0058573,-0.0042423
104,0.0034465,-0.0028002,-0.0042302
105,0.0035794,-0.0024078,-0.0039981
106,0.003401,-0.0032505,-0.0042975
107,0.0049462,-0.0016794,-0.0016197
108,0.0034501,-0.006377,-0.0042088
109,0.004057,-0.0014428,-0.0031465
110,0.0054691,-0.0058699,-0.00068467
111,0.0033537,-0.0042629,-0.0043424
112,0.0054927,-0.0053261,-0.00062753
113,0.0033246,-0.0053703,-0.0043698
114,0.0055043,-0.0039796,-0.00059185
115,0.003321,-0.0037191,-0.0043718
116,0.0055226,-0.0043951,-0.00055343
117,0.0033015,-0.0048411,-0.0043988
118,0.0034099,-0.0068463,-0.0041962
119,0.0050797,-0.0070803,-0.0012975
120,0.0044054,-0.0076421,-0.0024644
121,0.0037353,-0.0076607,-0.0036198
122,0.0037797,-0.001563,-0.0035422
123,0.0048294,-0.0073236,-0.0017211
124,0.0042039,-0.0011634,-0.0028029
125,0.0034775,-0.0073194,-0.0040358
126,0.0052941,-0.0024979,-0.00088536
127,0.005371,-0.0066764,-0.00074652
128,0.0053676,-0.0029234,-0.00074663
129,0.0054514,-0.0033582,-0.0006009
130,0.003924,-0.0079072,-0.0032395
131,0.0046642,-0.0012327,-0.00193
132,0.0055533,-0.0048563,-0.000381
133,0.0032478,-0.00241,-0.0043443
134,0.0051709,-0.0020656,-0.0010083
135,0.0033922,-0.0019669,-0.0040803
136,0.0031235,-0.0029441,-0.0045457
137,0.0045866,-0.0076342,-0.0020017
138,0.0043702,-0.001084,-0.0023732
139,0.0030559,-0.0040132,-0.0046433
140,0.0048825,-0.0012279,-0.0014778
141,0.0031151,-0.005734,-0.0045315
142,0.0050283,-0.0016179,-0.0012066
143,0.0030608,-0.0034708,-0.0046134
144,0.0041599,-0.0079518,-0.0026992
145,0.0030189,-0.0045164,-0.0046651
146,0.0031184,-0.0062246,-0.0044925
147,0.0055416,-0.0036701,-0.000285
148,0.0054923,-0.0061736,-0.00034252
149,0.0034559,-0.0015105,-0.0038607
150,0.0029906,-0.0049874,-0.0046619
151,0.0051883,-0.0071331,-0.00083779
152,0.0055474,-0.0056279,-0.00021106
153,0.0036823,-0.0011603,-0.0034333
154,0.0049624,-0.0074686,-0.0012023
155,0.00339,-0.0078119,-0.0039188
156,0.0035831,-0.0080885,-0.0035821
157,0.0054583,-0.006643,-0.0003287
158,0.0030494,-0.0067166,-0.0044942
159,0.0038687,-0.0009125,-0.0030735
160,0.0053858,-0.0026183,-0.00044133
161,0.0056114,-0.0051328,-4.9408e-05
162,0.0044688,-0.0008237,-0.0020131
163,0.0029423,-0.0024643,-0.0046542
164,0.0054726,-0.0029915,-0.00026961
165,0.0031012,-0.0071806,-0.0043718
166,0.0056254,-0.0045532,3.6909e-06
167,0.0056006,-0.0040482,-2.9763e-05
168,0.0028837,-0.005369,-0.0047349
169,0.0040774,-0.0007611,-0.0026644
170,0.0043069,-0.0080223,-0.0022484
171,0.0050397,-0.0011632,-0.00097506
172,0.0046711,-0.0008163,-0.0016117
173,0.0030396,-0.0020173,-0.0044353
174,0.0039289,-0.0082378,-0.0028914
175,0.0042834,-0.0003693,-0.0022693
176,0.0047091,-0.0078108,-0.00151
177,0.0052667,-0.0022301,-0.00054358
178,0.0055447,-0.0033263,-6.1577e-05
179,0.0027285,-0.0037784,-0.004923
180,0.0031354,-0.0016215,-0.0042129
181,0.002759,-0.0033021,-0.0048527
182,0.0027104,-0.0042735,-0.0049334
183,0.0027831,-0.0028621,-0.0047961
184,0.0037012,-0.0083872,-0.0032038
185,0.004866,-0.0008183,-0.0011783
186,0.0031019,-0.007656,-0.0042212
187,0.0027854,-0.0059022,-0.0047649
188,0.005299,-0.0071111,-0.00039445
189,0.0044647,-0.0080563,-0.0017954
190,0.0033278,-0.0010802,-0.0037615
191,0.0050407,-0.0016011,-0.00079404
192,0.0026285,-0.0048777,-0.004952
193,0.0055063,-0.0026616,4.7038e-05
194,0.0053823,-0.0023045,-0.00015734
195,0.002728,-0.0064148,-0.0047442
196,0.0039783,-0.0003693,-0.0025736
197,0.0051418,-0.0019101,-0.00054608
198,0.0056007,-0.0036151,0.0002631
199,0.0055341,-0.0059862,0.0001503
200,0.0056827,-0.0048827,0.00042578
201,0.0040188,-0.0083926,-0.002454
202,0.002689,-0.0020584,-0.004757
203,0.0055041,-0.0065024,0.00012405
204,0.0030537,-0.0012375,-0.0041172
205,0.003429,-0.0085167,-0.0034652
206,0.0048274,-0.0078583,-0.0010426
207,0.0056101,-0.0054337,0.00031562
208,0.0034948,-0.0007243,-0.0033466
209,0.0032279,-0.0083245,-0.0037968
210,0.0050216,-0.0007274,-0.00068218
211,0.0050424,-0.0075617,-0.0006449
212,0.0055713,-0.0030378,0.00027302
213,0.0043032,-0.0003694,-0.0019145
214,0.005102,-0.0012108,-0.00052761
215,0.0025566,-0.002492,-0.004928
216,0.0025265,-0.0055013,-0.0049734
217,0.0056435,-0.0042484,0.00043956
218,0.0046032,-0.0003694,-0.0013574
219,0.002786,-0.001592,-0.0045007
220,0.0024066,-0.0034576,-0.0051326
221,0.0024456,-0.0029694,-0.0050472
222,0.0027596,-0.0074415,-0.0045019
223,0.0026408,-0.0069479,-0.004702
224,0.0041897,-0.008376,-0.0020149
225,0.002383,-0.0044568,-0.0051332
226,0.0029916,-0.0081403,-0.0040768
227,0.0052932,-0.0018767,-8.3851e-05
228,0.0053948,-0.0069809,0.00010207
229,0.0054728,-0.0022025,0.00023776
230,0.0037307,-0.0086695,-0.0027761
231,0.002307,-0.0039549,-0.0051951
232,0.0036645,-0.0004618,-0.0028428
233,0.0024118,-0.0060681,-0.0049903
234,0.0050824,-0.0016048,-0.00033638
235,0.0031491,-0.0006777,-0.0036845
236,0.0055682,-0.0026268,0.00053023
237,0.0051198,-0.0009128,-0.00024145
238,0.0056416,-0.0037549,0.0006657
239,0.0056218,-0.003233,0.00064027
240,0.0033968,-0.0088389,-0.0031709
241,0.0048574,-0.0003695,-0.0006381
242,0.0043628,-0.0083834,-0.0014937
243,0.0034059,-0.0003693,-0.0031498
244,0.0029187,-0.0008083,-0.0039927
245,0.0047307,-0.0003695,-0.00085361
246,0.005577,-0.0058212,0.00061281
247,0.0027063,-0.0079361,-0.0043484
248,0.0024419,-0.0016876,-0.0047992
249,0.0027088,-0.0010953,-0.004334
250,0.0053796,-0.0016925,0.00029617
251,0.0051772,-0.0074158,-5.4037e-05
252,0.0045617,-0.0082537,-0.0011178
253,0.002294,-0.0021726,-0.0050444
254,0.0022278,-0.0051841,-0.0051539
255,0.0051951,-0.0013412,-1.3891e-05
256,0.0055436,-0.0063229,0.00060151
257,0.0056869,-0.0044604,0.00085683
258,0.0031026,-0.0087761,-0.0035743
259,0.0022956,-0.006576,-0.004971
260,0.0047793,-0.0080521,-0.00066387
261,0.0056948,-0.0049357,0.00092871
262,0.0020893,-0.003047,-0.0052926
263,0.005497,-0.0020627,0.00061972
264,0.0056296,-0.0053909,0.00085508
265,0.0021434,-0.0026134,-0.0051762
266,0.0038701,-0.0087726,-0.0021843
267,0.0020965,-0.0047626,-0.0052492
268,0.0050001,-0.0004858,-0.00021957
269,0.0054672,-0.0067799,0.0005935
270,0.003111,-0.0003692,-0.0034816
271,0.0039594,-0.0003693,-0.0020086
272,0.0049661,-0.0077875,-0.0002483
273,0.0020199,-0.0035366,-0.0053452
274,0.0028404,-0.0086491,-0.0038968
275,0.0040832,-0.0086812,-0.001742
276,0.0020979,-0.0057086,-0.0051798
277,0.0023405,-0.007361,-0.0047539
278,0.0024254,-0.0012145,-0.0046022
279,0.0056693,-0.0039814,0.001023
280,0.0019816,-0.0043039,-0.0053296
281,0.0052875,-0.0012086,0.00040515
282,0.0056195,-0.002947,0.0009887
283,0.0051574,-0.0008195,0.00019813
284,0.0055632,-0.0024442,0.00092515
285,0.0023646,-0.0077587,-0.0045993
286,0.0020742,-0.0018588,-0.0051019
287,0.005648,-0.003466,0.0010884
288,0.0054094,-0.0015333,0.00068716
289,0.0025996,-0.0084238,-0.0041674
290,0.003405,-0.0090491,-0.0027715
291,0.0036011,-0.0090059,-0.0024226
292,0.0052896,-0.0072391,0.00051282
293,0.0021174,-0.0070112,-0.0049656
294,0.0019687,-0.0061651,-0.0051917
295,0.005075,-0.0003696,0.00019228
296,0.0053385,-0.0007743,0.00065244
297,0.0025532,-0.0006695,-0.0041671
298,0.0052535,-0.0003697,0.00051055
299,0.0055447,-0.0060273,0.0010277
300,0.0020951,-0.0014495,-0.0049349
301,0.0030091,-0.0091213,-0.0033141
302,0.0054775,-0.0018651,0.0009767
303,0.001774,-0.0039348,-0.0054338
304,0.0018517,-0.0023166,-0.0052878
305,0.0017422,-0.0031508,-0.0054762
306,0.0043001,-0.0086633,-0.0010059
307,0.0051019,-0.0076153,0.00038398
308,0.0056806,-0.0042403,0.0013897
309,0.0056809,-0.0047033,0.0013916
310,0.0045104,-0.0084674,-0.00062968
311,0.0035555,-0.0003693,-0.0022757
312,0.0054849,-0.0065712,0.0010754
313,0.0017768,-0.0054154,-0.0053313
314,0.0026901,-0.0004075,-0.0037481
315,0.0047198,-0.0082073,-0.00023128
316,0.0022832,-0.0082048,-0.0044432
317,0.0040833,-0.0088512,-0.0013239
318,0.0016761,-0.0027033,-0.0054714
319,0.0017208,-0.0049798,-0.0053857
320,0.0041677,-0.0003694,-0.0011449
321,0.002692,-0.0090629,-0.0036889
322,0.005323,-0.0011286,0.00086855
323,0.0038197,-0.0090486,-0.0017025
324,0.0048972,-0.0079522,0.00016492
325,0.0018055,-0.0066527,-0.0051827
326,0.0056453,-0.0037489,0.0014902
327,0.0056155,-0.0051406,0.0014389
328,0.0030984,-0.0092882,-0.0029188
329,0.0053672,-0.0003698,0.0010111
330,0.0039117,-0.0003694,-0.001508
331,0.0055712,-0.0026807,0.0013727
332,0.005547,-0.0055947,0.0013347
333,0.0020327,-0.0010531,-0.0047509
334,0.0056185,-0.0031985,0.0014629
335,0.0055094,-0.0021985,0.0012891
336,0.0043325,-0.0003695,-0.00074574
337,0.0015942,-0.0044791,-0.0054776
338,0.0022055,-0.0007372,-0.0044179
339,0.0053152,-0.0070551,0.00097941
340,0.0035637,-0.0092378,-0.002035
341,0.0018756,-0.0074392,-0.0049533
342,0.001536,-0.0035513,-0.005534
343,0.0016781,-0.0019506,-0.0052735
344,0.0019622,-0.0079066,-0.0047442
345,0.0032309,-0.0003693,-0.0025248
346,0.0053545,-0.001423,0.0011591
347,0.0023812,-0.0089423,-0.0039703
348,0.00168,-0.0015614,-0.0051604
349,0.0022165,-0.008653,-0.0042217
350,0.0052883,-0.0007839,0.0011032
351,0.0015315,-0.0058098,-0.0053852
352,0.003227,-0.0093777,-0.0024285
353,0.0054317,-0.0017484,0.0014308
354,0.0054535,-0.0060894,0.0014702
355,0.0015203,-0.0063086,-0.0053337
356,0.0056497,-0.0044671,0.0018211
357,0.0026492,-0.0093832,-0.00337
358,0.0035504,-0.0003693,-0.0018012
359,0.0014147,-0.0022432,-0.0054918
360,0.0013314,-0.0030735,-0.005627
361,0.0045754,-0.0003696,-5.997e-06
362,0.0050856,-0.0075584,0.0008897
363,0.0013361,-0.0040336,-0.0055988
364,0.0015793,-0.0070343,-0.0051753
365,0.0016831,-0.0011666,-0.0049762
366,0.0044641,-0.0085629,-0.00013413
367,0.0022353,-0.0003902,-0.0039653
368,0.0040373,-0.0090367,-0.00083954
369,0.0042354,-0.0088345,-0.00048419
370,0.0012974,-0.0048337,-0.0055542
371,0.0048613,-0.0079939,0.00062185
372,0.0055599,-0.0029477,0.0018353
373,0.0053946,-0.0065145,0.0015504
374,0.0038012,-0.0092324,-0.0012001
375,0.00558,-0.003487,0.0018834
376,0.0055131,-0.0024926,0.0017706
377,0.0056061,-0.0040214,0.0019326
378,0.0046312,-0.0083509,0.00026041
379,0.0012158,-0.0025896,-0.0056503
380,0.0026617,-0.0003692,-0.0031454
381,0.0028983,-0.0003693,-0.0027342
382,0.0012943,-0.0052756,-0.0055097
383,0.0018895,-0.0084619,-0.0044736
384,0.0055971,-0.0048649,0.00197
385,0.0054516,-0.0020627,0.0017214
386,0.0027663,-0.0095494,-0.0029293
387,0.0035529,-0.0094175,-0.0015423
388,0.0052827,-0.0069015,0.0014847
389,0.0055109,-0.0053382,0.0018829
390,0.0017669,-0.0007071,-0.0045962
391,0.0052257,-0.0003699,0.0014521
392,0.0011047,-0.0035704,-0.0056835
393,0.0012822,-0.0018048,-0.0053748
394,0.0051904,-0.0010037,0.0013956
