72,0.058029,-0.86587,-0.49688,0.9963,0.01864,0.083872
73,0.52928,-0.78707,0.31683,-0.83506,-0.41717,0.35868
74,0.87908,0.34197,-0.33207,0.34757,0.016885,0.9375
75,-0.43027,0.34189,0.83545,-0.89325,-0.02768,-0.44871
76,0.44768,-0.33857,0.82762,-0.84526,0.14175,0.51521
77,0.53924,-0.81872,0.19727,0.15368,0.32598,0.9328
78,-0.48957,0.85432,0.17452,-0.064951,0.16386,-0.98434
79,-0.47384,0.31957,0.82058,-0.74234,0.35631,-0.56743
80,0.47314,-0.74766,0.46598,-0.86091,-0.50465,0.064439
81,0.91551,-0.31365,0.25194,-0.3678,-0.39879,0.84005
82,0.34269,-0.82532,0.44879,-0.93944,-0.30299,0.16016
83,-0.3346,0.86534,-0.37315,0.69615,-0.039915,-0.71679
84,-0.41204,-0.86172,0.29607,-0.70947,0.099533,-0.69767
85,-0.32427,-0.86433,-0.38442,0.68922,0.062477,-0.72185
86,0.47265,-0.74208,0.47531,-0.85564,-0.51552,0.045996
87,-0.9373,0.33912,0.080462,-0.038002,0.13005,-0.99078
88,0.17703,0.77376,-0.60824,0.83041,-0.44914,-0.32967
89,-0.78949,0.26909,0.55163,-0.58103,-0.61727,-0.53046
90,-0.26771,-0.86333,0.42777,-0.90881,0.07882,-0.40969
91,0.57698,0.7929,-0.19596,0.73712,-0.40218,0.54306
92,-0.41631,-0.76639,0.48922,-0.88464,0.46569,-0.023276
93,-0.48019,0.86563,-0.14182,0.23244,-0.030323,-0.97214
94,0.53655,-0.83971,-0.083655,0.51129,0.24462,0.82386
95,0.098493,0.74988,-0.6542,0.73153,-0.50025,-0.46327
96,-0.2218,0.86447,-0.45111,0.9365,0.059988,-0.3455
97,0.6798,-0.73275,-0.030751,-0.54526,-0.533,0.64699
98,0.48144,-0.86579,-0.13645,0.23393,-0.023099,0.97198
99,-0.22792,-0.86548,0.44609,-0.91613,0.035451,-0.3993
100,0.44153,0.85778,-0.26319,0.69067,-0.13768,0.70995
101,0.50425,0.8603,0.074867,0.048469,-0.11476,0.99221
102,-0.50022,0.83133,0.24221,-0.7536,-0.28021,-0.59463
103,0.78599,-0.3218,0.52789,-0.61622,-0.33876,0.711
104,-0.20596,0.16649,0.96429,-0.48447,-0.87352,0.047342
105,-0.45691,-0.65628,0.60045,-0.7433,0.65248,0.14754
106,0.097156,0.83337,-0.54411,0.92905,-0.27202,-0.25074
107,0.86062,-0.49346,-0.12583,-0.41394,-0.82178,0.39156
108,0.51999,0.18729,-0.83339,0.52888,-0.83674,0.14195
109,-0.3481,0.86601,-0.35897,0.7256,0.0064469,-0.68809
110,-0.54758,-0.33762,0.76561,-0.76822,-0.15981,-0.61992
111,-0.25468,-0.6853,0.68228,-0.30779,-0.61141,-0.72901
112,0.38774,-0.85029,-0.35591,0.40485,-0.18979,0.89447
113,-0.31016,-0.80282,0.50919,-0.40125,-0.37501,-0.83568
114,0.6333,-0.19833,0.74806,-0.53084,-0.81469,0.23341
115,-0.58534,0.33828,0.73685,-0.74034,0.14754,-0.65584
116,-0.34001,0.85643,-0.38848,0.8829,0.14845,-0.44549
117,-0.50965,-0.83468,-0.20872,0.70553,-0.2666,-0.65662
118,0.56915,0.8128,-0.12415,0.64221,-0.34515,0.68442
119,0.7991,0.30659,0.51714,-0.36097,-0.4432,0.82053
120,0.33631,-0.73297,0.59131,-0.82446,-0.53261,-0.19128
121,-0.2723,0.66807,-0.69248,0.27334,-0.63632,-0.72138
122,0.50637,-0.83032,0.23273,0.025501,0.28419,0.95843
123,-0.12898,-0.32616,0.93647,-0.95327,0.30095,-0.026475
124,-0.41755,0.86411,-0.281,0.45879,-0.066446,-0.88606
125,0.28848,0.5798,0.76197,-0.19708,-0.74281,0.63984
126,-0.048189,0.34097,0.93884,-0.99668,-0.078135,-0.02278
127,0.49585,0.86504,-0.076404,0.23293,-0.047729,0.97132
128,0.23919,-0.34145,0.90896,-0.95988,0.057962,0.27436
129,0.62771,-0.61708,-0.47455,-0.16586,-0.70163,0.69297
130,0.22489,0.31473,0.92216,-0.85431,-0.39145,0.34195
131,-0.91277,0.25105,0.32221,-0.40329,-0.67912,-0.61332
132,0.14055,-0.16787,0.97574,-0.48423,-0.87126,-0.080142
133,-0.036017,-0.33914,0.94005,-0.99155,0.12947,0.0087174
134,0.93415,0.34124,0.10452,-0.13527,0.067532,0.9885
135,0.76906,-0.3085,-0.5598,0.41119,-0.43173,0.80283
136,-0.24943,-0.84761,-0.46833,0.66001,0.2051,-0.72272
137,-0.80309,0.25158,0.54013,-0.5447,-0.67743,-0.49435
138,-0.12039,-0.81995,0.55963,-0.90545,0.32184,0.27675
139,0.54265,-0.83957,-0.025514,0.42056,0.24529,0.87348
140,0.5357,0.24326,0.80861,-0.47705,-0.70296,0.52751
141,0.88133,-0.38995,-0.26682,-0.29105,-0.89289,0.34356
142,0.057927,0.86589,-0.49687,0.9891,0.017713,0.14618
143,0.35754,-0.727,0.58621,-0.82146,-0.54342,-0.1729
144,0.22121,-0.85199,-0.47453,0.97483,0.17929,0.13252
145,-0.99097,0.1333,0.01426,-0.12917,-0.92093,-0.36771
146,0.035275,-0.33524,0.94147,-0.9796,-0.19807,-0.033828
147,-0.3283,-0.8635,0.38286,-0.8354,0.076277,-0.54432
148,0.003088,0.86258,-0.5059,0.98529,-0.08906,-0.14584
149,0.3504,0.8515,-0.39008,0.49956,0.18238,0.84686
150,0.72968,0.68369,-0.011254,0.58332,-0.6138,0.53196
151,0.59907,-0.79258,0.11373,0.37468,0.40301,0.83498
152,-0.39168,0.8567,-0.33564,0.80856,0.14639,-0.56992
153,0.23641,-0.83456,0.49761,-0.96362,-0.26709,0.0098484
154,0.39751,0.82037,0.41108,-0.27589,-0.32041,0.90621
155,-0.64124,-0.24255,0.728,-0.39895,-0.70504,-0.58631
156,-0.0013698,-0.86514,0.50152,-0.99572,-0.04515,-0.080605
157,-0.31019,0.33358,0.89023,-0.89233,0.22083,-0.39367
158,0.4763,-0.31384,0.82137,-0.85153,-0.39749,0.34191
159,-0.15834,-0.3417,0.92638,-0.98198,-0.043514,-0.18389
160,0.52583,0.82131,0.22124,0.098534,-0.31717,0.94324
161,-0.73492,0.2498,0.63046,-0.59525,-0.68304,-0.42324
162,0.12066,-0.69608,0.70776,-0.64872,-0.59496,-0.47454
163,0.77728,0.62895,0.01574,0.54656,-0.68743,0.47824
164,0.47251,0.84933,0.23532,-0.13267,-0.19542,0.97171
165,0.0043701,0.8658,-0.50038,0.99856,0.022948,0.048429
166,0.21132,0.82838,0.51878,-0.62801,-0.29164,0.72149
167,0.051976,-0.86031,0.50711,-0.98902,-0.11468,-0.093185
168,-0.13694,-0.84216,0.52155,-0.77967,-0.23315,-0.58117
169,-0.56123,-0.33273,-0.75784,0.82765,-0.23152,-0.51127
170,0.074254,0.33658,0.93872,-0.97396,-0.17771,0.14076
171,-0.85285,-0.34202,0.39456,-0.42018,0.00090271,-0.90744
172,-0.19021,-0.79238,0.57962,-0.5491,-0.40355,-0.73187
173,-0.040175,-0.8493,0.52639,-0.95008,0.19561,0.24309
174,0.73284,0.59923,-0.32229,0.66863,-0.72197,0.17803
175,-0.18953,0.65898,0.72789,-0.63275,-0.64884,0.42266
176,0.5384,0.80698,0.2427,0.12788,-0.36291,0.92301
177,-0.53079,-0.76376,0.36732,-0.84739,0.4714,-0.24434
178,0.77071,-0.47748,-0.42193,-0.24701,-0.83428,0.49292
179,0.091695,0.85965,-0.5026,0.91911,0.12116,0.37492
180,-0.044996,0.86597,-0.49806,0.99398,-0.011024,-0.10896
181,0.48008,-0.81992,-0.31186,0.83712,0.32194,0.44225
182,-0.38701,-0.31486,0.86665,-0.88505,0.39051,-0.25335
183,0.31564,0.34023,-0.88578,0.92402,0.10204,0.36847
184,-0.8978,0.4395,-0.028012,-0.41259,-0.86165,-0.29551
185,-0.9243,0.38091,-0.02397,-0.36369,-0.89808,-0.24736
186,0.36328,-0.33636,0.86884,-0.88039,0.18121,0.43826
187,0.1617,0.8188,-0.55084,0.92097,-0.32572,-0.21381
188,-0.49487,-0.3416,0.79901,-0.83953,-0.049378,-0.54107
189,0.085127,0.74338,-0.66342,0.70902,-0.513,-0.48385
190,0.45168,-0.68165,0.57561,-0.7779,-0.61682,-0.12003
191,0.37197,0.86571,-0.33494,0.63359,0.026913,0.7732
192,0.89095,0.45408,-0.005253,0.43571,-0.85152,0.29168
193,-0.33475,0.86265,-0.37918,0.83772,0.088187,-0.53894
194,0.72907,0.67808,0.093041,0.50184,-0.62204,0.60101
195,0.4834,-0.34179,0.80592,-0.85005,0.036678,0.52543
196,-0.74189,-0.24888,-0.62262,0.58886,-0.68593,-0.42749
197,-0.65542,0.73124,-0.18897,-0.38041,-0.53577,-0.75382
198,-0.39198,0.86055,-0.32528,0.76888,0.11229,-0.62946
199,0.72334,0.29827,0.62275,-0.44428,-0.48936,0.75043
200,0.075313,-0.86058,0.50372,-0.99279,-0.11197,-0.042864
201,0.95371,0.22556,0.19891,0.040498,-0.7517,0.65826
202,-0.52848,0.83465,-0.15514,0.63427,0.26672,-0.72564
203,-0.093901,-0.86469,0.49345,-0.99422,0.05556,-0.091837
204,0.94251,0.32376,-0.082774,0.19213,-0.32235,0.92692
205,-0.92663,0.36401,-0.094073,-0.33001,-0.90738,-0.2603
206,0.62312,0.28579,-0.72804,0.72903,-0.54934,0.40833
207,0.2244,-0.84898,0.47841,-0.7051,0.19743,0.68108
208,0.2925,-0.33818,0.89447,-0.92175,0.14933,0.35788
209,0.40023,0.86368,0.30638,-0.50127,-0.073548,0.86216
210,-0.36762,0.86396,-0.34414,0.59051,-0.06902,-0.80407
211,0.74403,0.66718,-0.035893,0.59531,-0.63757,0.489
212,-0.93529,0.33131,0.1244,-0.21363,-0.24832,-0.94483
213,0.62438,0.7749,-0.098389,0.6509,-0.44652,0.61396
214,-0.93326,0.32774,-0.14704,-0.28601,-0.92563,-0.24782
215,-0.40106,0.63566,-0.65962,0.11567,-0.67916,-0.72482
216,-0.043518,-0.32177,0.94582,-0.92745,-0.33895,-0.15798
217,-0.9265,0.37629,-0.00015945,-0.36576,-0.90067,-0.23455
218,-0.0025573,0.86576,-0.50046,0.99897,0.024939,0.038038
219,0.1257,-0.84067,-0.52675,0.95833,0.24018,-0.15463
220,-0.27599,0.86047,-0.42828,0.92307,0.11309,-0.36762
221,-0.11031,-0.86386,0.49151,-0.93953,-0.070686,-0.33509
222,0.42596,0.82571,0.36981,-0.22073,-0.30154,0.92755
223,0.74912,0.65543,0.096093,0.49887,-0.65362,0.56914
224,-0.20164,-0.86602,-0.45754,0.91326,0.0025851,-0.40737
225,-0.44369,0.86491,-0.23466,0.38799,-0.050646,-0.92027
226,0.9261,0.34202,0.15928,-0.17084,0.0037352,0.98529
227,-0.42575,0.84135,-0.33297,0.84427,0.23701,-0.48066
228,0.69683,0.68513,-0.2122,0.70855,-0.61167,0.35189
229,-0.75297,0.45251,-0.47778,-0.20836,-0.85263,-0.47917
230,0.64066,-0.33086,0.69288,-0.76758,-0.25338,0.58874
231,0.69817,0.31211,-0.64432,0.35383,-0.9328,-0.068445
232,-0.92959,0.25942,-0.26184,-0.20463,-0.95408,-0.21876
233,-0.49827,0.8658,0.046035,-0.13123,-0.022828,-0.99109
234,-0.58143,0.24539,-0.77571,-0.028654,-0.95902,-0.2819
235,0.1298,-0.86379,-0.48684,0.98809,0.071779,0.13608
236,-0.70519,0.33814,-0.62319,0.69414,0.15012,-0.70402
237,0.50487,0.85988,-0.075596,-0.054102,0.11893,0.99143
238,0.83896,-0.41173,0.35585,-0.46778,-0.87976,0.084932
239,0.2834,-0.76758,0.57489,-0.86535,-0.46306,-0.19168
240,-0.92995,-0.32383,0.17414,-0.064817,-0.32182,-0.94458
241,-0.035215,-0.84811,0.52865,-0.94367,0.20236,0.26178
242,0.47724,0.86286,0.16648,-0.18689,-0.085453,0.97866
243,-0.60662,0.33992,-0.71865,0.78465,0.11067,-0.60998
244,0.23581,-0.3419,0.90967,-0.96521,0.026434,0.26014
245,0.40921,0.8609,0.30233,-0.72842,0.10868,0.67646
246,0.49558,0.86304,-0.097834,0.33019,-0.083016,0.94026
247,-0.93264,0.33128,-0.14295,0.059859,-0.24863,-0.96675
248,-0.56204,-0.82703,0.011177,-0.45328,0.29669,-0.84054
249,-0.2425,-0.77213,-0.58737,0.85842,-0.45286,0.2409
250,-0.029109,-0.84294,-0.53722,0.88382,0.22935,-0.40776
251,0.49135,0.86525,0.099597,-0.1264,-0.042301,0.99108
252,0.58845,0.7947,-0.14893,0.68985,-0.39741,0.60512
253,0.67366,-0.32509,-0.6637,0.73895,0.31072,0.59784
254,0.23312,-0.85282,0.46728,-0.97054,-0.17397,0.16668
255,-0.091354,0.86076,-0.50075,0.99389,0.1101,0.007941
256,-0.59553,-0.30811,-0.7419,0.78191,-0.43415,-0.44735
257,0.44222,0.82363,0.35508,-0.17497,-0.30907,0.93481
258,0.43996,-0.8178,-0.371,0.88634,0.32905,0.32576
259,0.64712,-0.34168,-0.68154,0.71326,-0.044379,0.69949
260,0.45847,0.68838,0.56209,-0.060621,-0.60678,0.79256
261,-0.52763,-0.84331,-0.10218,-0.1783,0.22755,-0.9573
262,0.24757,-0.72699,0.64047,-0.36272,0.54343,0.75705
263,0.48785,0.85298,0.18554,-0.071281,-0.17291,0.98235
264,-0.10736,0.86483,-0.49046,0.99087,0.052601,-0.12415
265,0.87202,-0.31308,-0.37625,0.23695,-0.4026,0.88418
266,-0.93526,-0.33347,0.11868,-0.20029,0.22216,-0.95422
267,0.61597,-0.76951,-0.16863,-0.34948,-0.45877,0.81694
268,0.60276,0.79732,-0.031135,0.55433,-0.39036,0.73507
269,0.54736,0.83449,-0.06348,0.503,-0.26741,0.82188
270,-0.45041,-0.33765,0.82651,-0.89276,0.15927,-0.42145
271,0.60286,-0.33734,-0.72302,0.79401,0.16484,0.58513
272,0.67012,-0.2196,0.70902,-0.33092,0.76665,0.55022
273,-0.70882,0.51725,-0.47962,-0.20592,-0.80204,-0.56065
274,-0.22365,0.29775,0.92808,-0.86903,-0.49207,-0.051552
275,0.024861,-0.86114,0.50777,-0.96802,0.1061,0.22734
276,0.43119,0.86589,-0.25359,0.48021,0.017707,0.87697
277,-0.95574,0.28023,-0.089651,-0.25928,-0.9462,-0.19361
278,0.025138,0.33885,-0.9405,0.98786,0.13585,0.075348
279,-0.65824,0.34171,-0.67078,0.72379,0.042263,-0.68873
280,-0.93715,0.28732,-0.19797,-0.24107,-0.94336,-0.22793
281,0.64165,-0.29703,0.70715,-0.73656,-0.49578,0.46009
282,0.5055,0.85814,0.089746,0.052823,-0.1346,0.98949
283,0.069064,-0.84655,-0.52781,0.8669,-0.21088,0.45167
284,-0.94488,-0.25429,0.20624,0.017744,-0.66876,-0.74327
285,-0.2263,0.86061,0.45623,-0.79015,0.11171,-0.60264
286,-0.94598,0.22399,-0.23443,-0.18358,-0.96597,-0.1822
287,0.58571,-0.79653,-0.14996,0.68959,0.3925,0.60861
288,0.5156,-0.78496,0.34349,0.039854,0.42242,0.90552
289,-0.13219,-0.86574,-0.48272,0.97494,-0.025643,-0.22098
290,-0.79484,0.23727,0.55851,-0.52974,-0.72023,-0.44793
291,-0.50427,0.5535,-0.66283,-0.0041058,-0.7691,-0.63912
292,-0.5859,0.26433,0.76606,-0.7038,-0.63459,-0.31932
293,-0.29644,0.86192,-0.41136,0.69961,-0.09723,-0.70788
294,0.50489,0.34051,-0.79318,0.82111,0.093904,0.56299
295,-0.029752,-0.33493,0.94177,-0.97386,-0.20255,-0.1028
296,-0.61519,-0.27828,-0.73763,0.71919,-0.58138,-0.38048
297,0.51947,0.82612,-0.21833,-0.077565,0.30005,0.95077
298,0.39819,0.86394,-0.3083,0.51235,0.069316,0.85598
299,0.14029,0.8575,-0.49499,0.86217,0.14001,0.48689
300,-0.64211,0.75421,-0.13738,-0.41329,-0.49149,-0.76657
301,0.47335,-0.33603,0.81426,-0.88086,-0.18628,0.43519
302,-0.76399,0.1572,-0.62579,-0.062859,-0.98339,-0.17028
303,-0.077881,-0.86222,0.50052,-0.94655,-0.093675,-0.30865
304,0.21886,-0.86602,-0.44957,0.90277,0.0048785,0.4301
305,-0.11913,-0.81826,0.56237,-0.90059,0.32752,0.28578
306,0.32338,-0.82916,-0.45599,0.94621,0.28867,0.14613
307,0.65463,-0.33918,-0.67558,0.74367,0.12858,0.65606
308,0.43528,-0.81398,0.38467,-0.89424,-0.34145,0.28937
309,-0.23427,-0.84667,0.47777,-0.97209,0.21022,-0.10412
310,-0.6387,0.52801,-0.5597,-0.13407,-0.79263,-0.59478
311,0.70724,-0.56448,0.42566,-0.64794,-0.75839,0.070841
312,0.67306,0.3399,-0.65686,0.66477,0.11123,0.73872
313,0.37389,-0.85181,0.3669,-0.86694,-0.18041,0.46461
314,0.49637,-0.74508,0.4455,-0.85455,-0.50971,0.099669
315,-0.37928,-0.84339,0.38058,-0.89358,0.22714,-0.38719
316,0.83814,-0.49955,0.21902,-0.53992,-0.81687,0.20302
317,0.37332,-0.81352,0.44589,-0.92721,-0.34291,0.15068
318,-0.71432,0.25637,0.65117,-0.29039,-0.95518,0.057507
319,-0.92222,-0.32008,-0.21692,0.32842,-0.35237,-0.87634
320,0.50089,-0.76874,0.39769,-0.86499,-0.4605,0.19931
321,0.27954,-0.79332,0.54084,-0.9083,-0.40108,-0.11884
322,0.50037,0.8658,-0.0041687,-0.030965,0.022707,0.99926
323,0.48766,-0.81953,-0.30093,0.82704,0.32326,0.4599
324,0.61538,-0.78526,-0.06832,-0.45074,-0.42168,0.78678
325,-0.3879,0.33943,0.85692,-0.88493,0.12282,-0.44923
326,-0.21646,-0.81351,0.53976,-0.92816,0.34293,0.14463
327,0.49908,-0.86584,-0.035064,0.034666,-0.020482,0.99919
328,-0.16587,-0.85564,0.49027,-0.98593,0.1544,-0.064092
329,0.5073,-0.33724,-0.79304,0.86126,0.16658,0.48009
330,0.064548,-0.86531,0.49707,-0.99745,-0.040668,0.058731
331,0.25122,-0.84633,-0.4697,0.96781,0.21207,0.13552
332,0.49852,0.82192,0.27553,-0.0051207,-0.31505,0.94906
333,-0.26751,-0.84699,0.4594,-0.96209,0.20851,-0.1758
334,-0.35003,-0.26935,0.89718,-0.65324,-0.61627,-0.43988
335,-0.16997,-0.84903,0.50026,-0.98037,0.19716,0.0015196
336,0.86251,-0.32373,-0.38894,0.2858,-0.32266,0.90234
337,-0.09199,-0.70852,0.69967,-0.64998,0.57503,0.49685
338,0.13392,-0.74108,0.65793,-0.51053,0.51744,0.68674
339,-0.5496,0.77021,-0.3236,-0.12202,-0.4572,-0.88095
340,0.24251,0.86565,-0.438,0.84857,0.029566,0.52826
341,-0.78473,0.55615,-0.27366,-0.35714,-0.76654,-0.53373
342,0.15286,0.86265,-0.48214,0.8932,0.088168,0.44094
343,0.23958,0.85727,-0.45574,0.74099,0.14185,0.65636
344,0.31559,-0.32364,0.892,-0.84907,0.32339,0.41773
345,0.21069,-0.69566,0.68678,-0.36536,0.5956,0.71539
346,-0.45871,0.83973,0.2906,-0.15833,0.24456,-0.95662
347,0.31821,0.34118,-0.8845,0.92972,0.070122,0.36152
348,-0.086444,-0.6953,0.7135,-0.62386,0.59616,0.50537
349,0.13505,-0.71305,0.68798,-0.46501,0.56752,0.67948
350,-0.055718,-0.84812,0.52686,-0.88506,-0.20228,-0.41923
351,-0.82477,0.20165,0.52829,-0.44512,-0.80771,-0.38661
352,0.048277,0.23368,-0.97111,0.15008,-0.96291,-0.22424
353,-0.034276,0.86348,-0.50322,0.9772,-0.076616,-0.19803
354,-0.45088,0.85955,0.24059,-0.63831,-0.12209,-0.76004
355,0.45708,0.86526,0.20594,-0.47565,0.042148,0.87863
356,-0.83424,0.37099,-0.40794,-0.22297,-0.9036,-0.36578
357,0.83188,-0.32458,0.45013,-0.35352,0.31529,0.88069
358,0.23262,-0.71702,0.65709,-0.36733,0.56081,0.742
359,-0.10685,-0.86534,0.48966,-0.95934,-0.039675,-0.27945
360,0.45583,0.86204,-0.22161,0.57592,-0.095822,0.81187
361,0.56342,-0.81223,0.15116,-0.6749,-0.34697,0.65124
362,0.16848,-0.73783,0.65362,-0.46827,0.52358,0.71175
363,0.26159,0.85819,-0.44167,0.71618,0.13418,0.6849
364,-0.070437,-0.85091,-0.52057,0.88636,0.18602,-0.42399
365,-0.42742,-0.86583,-0.2601,0.55101,-0.021397,-0.83423
366,0.65074,0.75723,-0.055994,0.61789,-0.48524,0.61867
367,-0.16915,-0.84862,0.50123,-0.97988,0.19947,0.007034
368,0.17934,-0.8625,0.47321,-0.8657,0.090138,0.49238
369,0.26365,-0.86433,0.42828,-0.78867,0.062496,0.61163
370,-0.26494,-0.33927,0.90261,-0.96365,0.12651,-0.2353
371,0.10148,-0.68905,0.71757,-0.46288,0.60576,0.64715
372,-0.50338,0.82542,-0.25553,-0.012443,-0.30262,-0.95303
373,0.55567,0.41523,0.72029,0.036013,-0.87756,0.47811
374,-0.81892,0.28725,0.49684,-0.56655,-0.54279,-0.62
375,-0.092047,-0.69134,0.71665,-0.62133,0.60228,0.5012
376,0.084042,0.86323,-0.49776,0.95067,0.080226,0.29964
377,-0.067125,0.12671,-0.98967,0.34214,-0.92884,-0.14213
378,-0.65671,-0.34178,-0.67224,0.70528,0.037311,-0.70795
379,0.45484,0.8185,0.35098,-0.13399,-0.32672,0.93557
380,0.13455,0.78748,-0.60148,0.83594,-0.41614,-0.35783
381,-0.90389,0.34188,-0.25711,0.28349,0.028637,-0.95855
382,-0.29545,0.80559,-0.51355,0.43159,-0.36702,-0.82403
383,0.30544,0.17662,-0.93569,0.153,-0.97898,-0.13485
384,-0.25534,0.85427,-0.45279,0.95899,0.16418,-0.23105
385,0.38126,0.8092,0.44704,-0.28659,-0.35628,0.88934
386,-0.20901,-0.86536,-0.4555,0.87776,0.039325,-0.47748
387,-0.93975,-0.31701,0.12796,0.00041235,-0.37536,-0.92688
388,-0.073706,-0.33777,0.93834,-0.98736,0.1571,-0.021005
389,-0.059755,0.83807,-0.54228,0.92397,0.25203,0.28769
390,0.41926,0.84744,0.3257,-0.3056,-0.20608,0.92959
391,-0.52909,-0.84653,-0.058804,-0.23207,0.21101,-0.94954
392,0.56623,-0.81145,-0.14467,0.66844,0.34936,0.65661
393,0.43048,-0.83368,0.34593,-0.86456,-0.27077,0.42334
394,-0.25394,0.78411,-0.56629,0.44613,-0.42452,-0.78787
395,-0.38146,0.84876,-0.36619,0.87183,0.19867,-0.44771
396,-0.50718,0.8544,0.11295,0.055686,0.16328,-0.98501
397,0.48789,-0.86313,-0.13027,0.11964,-0.081704,0.98945
398,0.58693,-0.79722,-0.14122,-0.32317,-0.39061,0.86197
399,0.69932,0.69172,-0.1802,0.69609,-0.60168,0.39172
