45,-0.97115,0,0.23848,-0.23827,-0.042029,-0.97029,0.010023,-0.99912,0.040817
46,0.61602,0,-0.78773,0.71428,-0.42165,0.55859,-0.33214,-0.90676,-0.25974
47,-0.099504,0,0.99504,-0.99127,0.086979,-0.099127,-0.086547,-0.99621,-0.0086547
48,-0.45752,0,-0.8892,0.88179,-0.12884,-0.45371,-0.11457,-0.99166,0.058949
49,0.46032,0,-0.88775,0.58987,-0.74734,0.30586,-0.66345,-0.66445,-0.34401
50,0.94238,-0,0.33455,-0.32095,-0.2823,0.90405,0.094443,-0.95933,-0.26603
51,0.51616,0,-0.85649,0.84232,0.18113,0.50762,0.15514,-0.98346,0.093495
52,-0.92761,0,0.37354,-0.36123,0.25464,-0.89703,-0.09512,-0.96704,-0.23621
53,0.99948,-0,0.032177,-0.031813,-0.14997,0.98818,0.0048256,-0.98869,-0.14989
54,0.84065,-0,0.54158,-0.42784,-0.61313,0.6641,0.33206,-0.78998,-0.51543
55,-0.97746,0,-0.21112,0.18732,-0.46124,-0.86728,-0.097377,-0.88727,0.45085
56,-0.57408,0,-0.8188,0.81759,-0.054413,-0.57323,-0.044553,-0.99852,0.031237
57,0.60321,0,-0.79758,0.73344,-0.39291,0.5547,-0.31338,-0.91958,-0.23701
58,0.61698,-0,0.78698,-0.78323,0.097504,0.61404,-0.076734,-0.99524,0.060158
59,0.49824,-0,0.86704,-0.86654,-0.033715,0.49796,0.029232,-0.99943,-0.016798
60,0.97021,-0,0.24227,-0.24223,-0.017867,0.97005,0.0043286,-0.99984,-0.017335
61,-0.27242,0,0.96218,-0.95647,0.10879,-0.2708,-0.10467,-0.99406,-0.029636
62,0.90536,-0,0.42465,-0.40892,-0.26964,0.87183,0.1145,-0.96296,-0.24412
63,-0.63475,0,-0.77271,0.77028,0.07937,-0.63275,0.06133,-0.99685,-0.05038
64,-0.93662,0,0.35035,-0.32675,-0.36085,-0.87351,0.12643,-0.93262,0.33798
65,-0.78433,0,0.62034,-0.60806,0.198,-0.7688,-0.12283,-0.9802,-0.1553
66,-0.2809,0,0.95974,-0.95453,0.10399,-0.27938,-0.099806,-0.99458,-0.029212
67,-0.96902,0,0.24699,-0.23863,0.25797,-0.93622,-0.063715,-0.96615,-0.24998
68,-0.97584,0,0.2185,-0.21752,0.094511,-0.97147,-0.020651,-0.99552,-0.092228
69,-0.32021,0,0.94735,-0.9425,-0.10101,-0.31857,0.095688,-0.99489,0.032343
70,-0.23495,0,0.97201,-0.77173,0.60798,-0.18654,-0.59096,-0.79395,-0.14284
71,0.88759,0,-0.46063,0.45023,-0.21131,0.86755,-0.097335,-0.97742,-0.18755
72,0.083887,0,-0.99648,0.9963,0.01864,0.083872,0.018574,-0.99983,0.0015636
73,0.39466,-0,0.91883,-0.83506,-0.41717,0.35868,0.3833,-0.90883,-0.16464
74,0.93764,0,-0.34762,0.34757,0.016885,0.9375,0.0058697,-0.99986,0.015832
75,-0.44888,0,0.89359,-0.89325,-0.02768,-0.44871,0.024734,-0.99962,0.012425
76,0.52047,-0,0.85388,-0.84526,0.14175,0.51521,-0.12104,-0.9899,0.073778
77,0.9867,0,-0.16256,0.15368,0.32598,0.9328,0.052993,-0.94538,0.32165
78,-0.99783,0,0.065841,-0.064951,0.16386,-0.98434,-0.010789,-0.98648,-0.16351
79,-0.60728,0,0.79449,-0.74234,0.35631,-0.56743,-0.28308,-0.93437,-0.21638
80,0.07464,-0,0.99721,-0.86091,-0.50465,0.064439,0.50324,-0.86332,-0.037667
81,0.91604,-0,0.40108,-0.3678,-0.39879,0.84005,0.15995,-0.91704,-0.36531
82,0.16806,-0,0.98578,-0.93944,-0.30299,0.16016,0.29868,-0.95299,-0.05092
83,-0.71736,0,-0.6967,0.69615,-0.039915,-0.71679,-0.027809,-0.9992,0.028633
84,-0.70116,0,0.71301,-0.70947,0.099533,-0.69767,-0.070967,-0.99503,-0.069788
85,-0.72326,0,-0.69057,0.68922,0.062477,-0.72185,0.043145,-0.99805,-0.045187
86,0.053679,-0,0.99856,-0.85564,-0.51552,0.045996,0.51478,-0.85688,-0.027672
87,-0.99927,0,0.038328,-0.038002,0.13005,-0.99078,-0.0049844,-0.99151,-0.12995
88,-0.36898,0,-0.92944,0.83041,-0.44914,-0.32967,-0.41745,-0.89346,0.16573
89,-0.67424,0,0.73852,-0.58103,-0.61727,-0.53046,0.45586,-0.78676,0.41618
90,-0.41097,0,0.91165,-0.90881,0.07882,-0.40969,-0.071856,-0.99689,-0.032392
91,0.59314,0,-0.8051,0.73712,-0.40218,0.54306,-0.32379,-0.91556,-0.23855
92,-0.026302,0,0.99965,-0.88464,0.46569,-0.023276,-0.46553,-0.88495,-0.012249
93,-0.97258,0,-0.23255,0.23244,-0.030323,-0.97214,-0.0070516,-0.99954,0.029492
94,0.84967,0,-0.52731,0.51129,0.24462,0.82386,0.12899,-0.96962,0.20785
95,-0.53502,0,-0.84484,0.73153,-0.50025,-0.46327,-0.42263,-0.86588,0.26764
96,-0.34612,0,-0.93819,0.9365,0.059988,-0.3455,0.05628,-0.9982,-0.020763
97,0.76466,-0,0.64443,-0.54526,-0.533,0.64699,0.34348,-0.84611,-0.40757
98,0.97224,0,-0.234,0.23393,-0.023099,0.97198,-0.0054052,-0.99973,-0.022458
99,-0.39955,0,0.91671,-0.91613,0.035451,-0.3993,-0.032498,-0.99937,-0.014164
100,0.71677,0,-0.69731,0.69067,-0.13768,0.70995,-0.096005,-0.99048,-0.098685
101,0.99881,0,-0.048791,0.048469,-0.11476,0.99221,-0.005599,-0.99339,-0.11462
102,-0.61944,0,0.78504,-0.7536,-0.28021,-0.59463,0.21997,-0.95994,0.17357
103,0.75568,-0,0.65494,-0.61622,-0.33876,0.711,0.22187,-0.94087,-0.25599
104,0.097255,-0,0.99526,-0.48447,-0.87352,0.047342,0.86938,-0.48678,-0.084955
105,0.19469,-0,0.98086,-0.7433,0.65248,0.14754,-0.64,-0.75781,0.12703
106,-0.26056,0,-0.96546,0.92905,-0.27202,-0.25074,-0.26262,-0.96229,0.070879
107,0.68719,-0,0.72648,-0.41394,-0.82178,0.39156,0.59701,-0.5698,-0.56472
108,0.25922,0,-0.96582,0.52888,-0.83674,0.14195,-0.80814,-0.5476,-0.2169
109,-0.6881,0,-0.72561,0.7256,0.0064469,-0.68809,0.004678,-0.99998,-0.0044361
110,-0.62799,0,0.77822,-0.76822,-0.15981,-0.61992,0.12437,-0.98715,0.10036
111,-0.92126,0,0.38896,-0.30779,-0.61141,-0.72901,0.23781,-0.79132,0.56326
112,0.91103,0,-0.41234,0.40485,-0.18979,0.89447,-0.078259,-0.98182,-0.1729
113,-0.90147,0,0.43284,-0.40125,-0.37501,-0.83568,0.16232,-0.92702,0.33806
114,0.4025,-0,0.91542,-0.53084,-0.81469,0.23341,0.74579,-0.57989,-0.32792
115,-0.6631,0,0.74853,-0.74034,0.14754,-0.65584,-0.11044,-0.98906,-0.097834
116,-0.45048,0,-0.89279,0.8829,0.14845,-0.44549,0.13253,-0.98892,-0.066872
117,-0.68128,0,-0.73202,0.70553,-0.2666,-0.65662,-0.19516,-0.96381,0.18163
118,0.72924,0,-0.68426,0.64221,-0.34515,0.68442,-0.23618,-0.93855,-0.2517
119,0.91534,-0,0.40268,-0.36097,-0.4432,0.82053,0.17847,-0.89642,-0.40568
120,-0.22601,0,0.97413,-0.82446,-0.53261,-0.19128,0.51883,-0.84636,0.12037
121,-0.93512,0,-0.35433,0.27334,-0.63632,-0.72138,-0.22547,-0.77142,0.59504
122,0.99965,0,-0.026598,0.025501,0.28419,0.95843,0.0075588,-0.95877,0.28408
123,-0.027762,0,0.99961,-0.95327,0.30095,-0.026475,-0.30084,-0.95364,-0.0083552
124,-0.88802,0,-0.4598,0.45879,-0.066446,-0.88606,-0.030552,-0.99779,0.059006
125,0.95569,-0,0.29436,-0.19708,-0.74281,0.63984,0.21866,-0.6695,-0.7099
126,-0.02285,0,0.99974,-0.99668,-0.078135,-0.02278,0.078115,-0.99694,0.0017854
127,0.97243,0,-0.2332,0.23293,-0.047729,0.97132,-0.01113,-0.99886,-0.046413
128,0.27482,-0,0.9615,-0.95988,0.057962,0.27436,-0.05573,-0.99832,0.015929
129,0.97253,-0,0.23278,-0.16586,-0.70163,0.69297,0.16332,-0.71254,-0.68236
130,0.3716,-0,0.92839,-0.85431,-0.39145,0.34195,0.36342,-0.9202,-0.14546
131,-0.83555,0,0.54941,-0.40329,-0.67912,-0.61332,0.37312,-0.73403,0.56744
132,-0.16328,0,0.98658,-0.48423,-0.87126,-0.080142,0.85957,-0.49081,0.14226
133,0.0087914,-0,0.99996,-0.99155,0.12947,0.0087174,-0.12946,-0.99158,0.0011382
134,0.99077,-0,0.13558,-0.13527,0.067532,0.9885,-0.0091563,-0.99772,0.066908
135,0.89005,0,-0.45587,0.41119,-0.43173,0.80283,-0.19681,-0.902,-0.38426
136,-0.73842,0,-0.67435,0.66001,0.2051,-0.72272,0.13831,-0.97874,-0.15145
137,-0.67205,0,0.7405,-0.5447,-0.67743,-0.49435,0.50164,-0.73559,0.45527
138,0.2923,-0,0.95633,-0.90545,0.32184,0.27675,-0.30778,-0.9468,0.094073
139,0.901,0,-0.43382,0.42056,0.24529,0.87348,0.10641,-0.96945,0.221
140,0.74169,-0,0.67074,-0.47705,-0.70296,0.52751,0.4715,-0.71123,-0.52138
141,0.76301,-0,0.64639,-0.29105,-0.89289,0.34356,0.57715,-0.45027,-0.68128
142,0.1462,0,-0.98925,0.9891,0.017713,0.14618,0.017522,-0.99984,0.0025896
143,-0.20597,0,0.97856,-0.82146,-0.54342,-0.1729,0.53176,-0.83946,0.11193
144,0.1347,0,-0.99089,0.97483,0.17929,0.13252,0.17766,-0.9838,0.024151
145,-0.94348,0,0.33142,-0.12917,-0.92093,-0.36771,0.30521,-0.38973,0.86888
146,-0.034511,0,0.9994,-0.9796,-0.19807,-0.033828,0.19796,-0.98019,0.0068358
147,-0.54591,0,0.83784,-0.8354,0.076277,-0.54432,-0.063908,-0.99709,-0.04164
148,-0.14642,0,-0.98922,0.98529,-0.08906,-0.14584,-0.0881,-0.99603,0.01304
149,0.86131,0,-0.50809,0.49956,0.18238,0.84686,0.092666,-0.98323,0.15709
150,0.67383,0,-0.73888,0.58332,-0.6138,0.53196,-0.45353,-0.78946,-0.4136
151,0.91236,0,-0.4094,0.37468,0.40301,0.83498,0.16499,-0.91519,0.36769
152,-0.57612,0,-0.81736,0.80856,0.14639,-0.56992,0.11965,-0.98923,-0.084338
153,0.01022,-0,0.99995,-0.96362,-0.26709,0.0098484,0.26708,-0.96367,-0.0027296
154,0.95665,-0,0.29124,-0.27589,-0.32041,0.90621,0.093318,-0.94728,-0.30652
155,-0.82675,0,0.56256,-0.39895,-0.70504,-0.58631,0.39663,-0.70917,0.58289
156,-0.080687,0,0.99674,-0.99572,-0.04515,-0.080605,0.045003,-0.99898,0.003643
157,-0.40363,0,0.91492,-0.89233,0.22083,-0.39367,-0.20204,-0.97531,-0.089135
158,0.37261,-0,0.92799,-0.85153,-0.39749,0.34191,0.36886,-0.91761,-0.14811
159,-0.18407,0,0.98291,-0.98198,-0.043514,-0.18389,0.042771,-0.99905,0.0080096
160,0.99459,0,-0.1039,0.098534,-0.31717,0.94324,-0.032953,-0.94837,-0.31545
161,-0.57948,0,0.81499,-0.59525,-0.68304,-0.42324,0.55667,-0.73038,0.39581
162,-0.5904,0,0.80711,-0.64872,-0.59496,-0.47454,0.4802,-0.80376,0.35126
163,0.6585,0,-0.75258,0.54656,-0.68743,0.47824,-0.51734,-0.72625,-0.45268
164,0.99081,-0,0.13527,-0.13267,-0.19542,0.97171,0.026435,-0.98072,-0.19362
165,0.048441,0,-0.99883,0.99856,0.022948,0.048429,0.022921,-0.99974,0.0011117
166,0.75428,-0,0.65655,-0.62801,-0.29164,0.72149,0.19147,-0.95653,-0.21998
167,-0.093804,0,0.99559,-0.98902,-0.11468,-0.093185,0.11417,-0.9934,0.010757
168,-0.59764,0,0.80176,-0.77967,-0.23315,-0.58117,0.18693,-0.97244,0.13934
169,-0.52555,0,-0.85076,0.82765,-0.23152,-0.51127,-0.19697,-0.97283,0.12168
170,0.14304,-0,0.98972,-0.97396,-0.17771,0.14076,0.17589,-0.98408,-0.02542
171,-0.90744,0,0.42018,-0.42018,0.00090271,-0.90744,-0.0003793,-1,-0.00081916
172,-0.7999,0,0.60014,-0.5491,-0.40355,-0.73187,0.24219,-0.91496,0.3228
173,0.24788,-0,0.96879,-0.95008,0.19561,0.24309,-0.1895,-0.98068,0.048488
174,0.2573,0,-0.96633,0.66863,-0.72197,0.17803,-0.69766,-0.69193,-0.18576
175,0.55545,-0,0.83155,-0.63275,-0.64884,0.42266,0.53954,-0.76093,-0.3604
176,0.99054,0,-0.13723,0.12788,-0.36291,0.92301,-0.049804,-0.93182,-0.35948
177,-0.27706,0,0.96085,-0.84739,0.4714,-0.24434,-0.45295,-0.88192,-0.13061
178,0.89403,-0,0.44801,-0.24701,-0.83428,0.49292,0.37377,-0.55134,-0.74587
179,0.3777,0,-0.92593,0.91911,0.12116,0.37492,0.11219,-0.99263,0.045763
180,-0.10897,0,-0.99404,0.99398,-0.011024,-0.10896,-0.010958,-0.99994,0.0012013
181,0.46712,0,-0.88419,0.83712,0.32194,0.44225,0.28466,-0.94676,0.15039
182,-0.2752,0,0.96139,-0.88505,0.39051,-0.25335,-0.37543,-0.9206,-0.10747
183,0.3704,0,-0.92887,0.92402,0.10204,0.36847,0.094781,-0.99478,0.037795
184,-0.58228,0,0.81299,-0.41259,-0.86165,-0.29551,0.70051,-0.5075,0.50172
185,-0.56239,0,0.82687,-0.36369,-0.89808,-0.24736,0.74259,-0.43984,0.50507
186,0.44564,-0,0.89521,-0.88039,0.18121,0.43826,-0.16222,-0.98344,0.080754
187,-0.22615,0,-0.97409,0.92097,-0.32572,-0.21381,-0.31728,-0.94547,0.07366
188,-0.54173,0,0.84055,-0.83953,-0.049378,-0.54107,0.041505,-0.99878,0.02675
189,-0.56368,0,-0.82599,0.70902,-0.513,-0.48385,-0.42374,-0.85839,0.28917
190,-0.1525,0,0.9883,-0.7779,-0.61682,-0.12003,0.6096,-0.7871,0.094066
191,0.77348,0,-0.63382,0.63359,0.026913,0.7732,0.017058,-0.99964,0.020817
192,0.5563,0,-0.83098,0.43571,-0.85152,0.29168,-0.70759,-0.52433,-0.4737
193,-0.54105,0,-0.84099,0.83772,0.088187,-0.53894,0.074164,-0.9961,-0.047713
194,0.7676,0,-0.64093,0.50184,-0.62204,0.60101,-0.39869,-0.78298,-0.47748
195,0.52578,-0,0.85062,-0.85005,0.036678,0.52543,-0.031199,-0.99933,0.019285
196,-0.58747,0,-0.80924,0.58886,-0.68593,-0.42749,-0.55508,-0.72767,0.40296
197,-0.89276,0,0.45053,-0.38041,-0.53577,-0.75382,0.24138,-0.84436,0.47832
198,-0.63347,0,-0.77377,0.76888,0.11229,-0.62946,0.086887,-0.99368,-0.071132
199,0.8605,-0,0.50945,-0.44428,-0.48936,0.75043,0.2493,-0.87208,-0.4211
200,-0.043135,0,0.99907,-0.99279,-0.11197,-0.042864,0.11187,-0.99371,0.0048299
201,0.99811,0,-0.061406,0.040498,-0.7517,0.65826,-0.046159,-0.65951,-0.75028
202,-0.75292,0,-0.65812,0.63427,0.26672,-0.72564,0.17553,-0.96377,-0.20082
203,-0.091979,0,0.99576,-0.99422,0.05556,-0.091837,-0.055324,-0.99846,-0.0051103
204,0.97919,0,-0.20297,0.19213,-0.32235,0.92692,-0.065426,-0.94662,-0.31564
205,-0.6193,0,0.78516,-0.33001,-0.90738,-0.2603,0.71243,-0.42032,0.56194
206,0.48867,0,-0.87247,0.72903,-0.54934,0.40833,-0.47928,-0.8356,-0.26845
207,0.69475,-0,0.71925,-0.7051,0.19743,0.68108,-0.142,-0.98032,0.13716
208,0.36194,-0,0.9322,-0.92175,0.14933,0.35788,-0.13921,-0.98879,0.05405
209,0.8645,-0,0.50264,-0.50127,-0.073548,0.86216,0.036968,-0.99729,-0.063582
210,-0.806,0,-0.59192,0.59051,-0.06902,-0.80407,-0.040854,-0.99762,0.05563
211,0.63474,0,-0.77273,0.59531,-0.63757,0.489,-0.49266,-0.7704,-0.40469
212,-0.97538,0,0.22054,-0.21363,-0.24832,-0.94483,0.054764,-0.96868,0.2422
213,0.68616,0,-0.72745,0.6509,-0.44652,0.61396,-0.32482,-0.89477,-0.30639
214,-0.65484,0,0.75577,-0.28601,-0.92563,-0.24782,0.69956,-0.37844,0.60613
215,-0.9875,0,-0.1576,0.11567,-0.67916,-0.72482,-0.10703,-0.73399,0.67067
216,-0.16792,0,0.9858,-0.92745,-0.33895,-0.15798,0.33413,-0.94081,0.056917
217,-0.53981,0,0.84179,-0.36576,-0.90067,-0.23455,0.75817,-0.43451,0.48619
218,0.038049,0,-0.99928,0.99897,0.024939,0.038038,0.024921,-0.99969,0.0009489
219,-0.15929,0,-0.98723,0.95833,0.24018,-0.15463,0.23712,-0.97073,-0.03826
220,-0.36999,0,-0.92903,0.92307,0.11309,-0.36762,0.10507,-0.99358,-0.041844
221,-0.33593,0,0.94189,-0.93953,-0.070686,-0.33509,0.066578,-0.9975,0.023746
222,0.97283,-0,0.23151,-0.22073,-0.30154,0.92755,0.069811,-0.95345,-0.29335
223,0.75201,0,-0.65916,0.49887,-0.65362,0.56914,-0.43084,-0.75683,-0.49152
224,-0.40737,0,-0.91326,0.91326,0.0025851,-0.40737,0.0023609,-1,-0.0010531
225,-0.92145,0,-0.38849,0.38799,-0.050646,-0.92027,-0.019675,-0.99872,0.046667
226,0.9853,-0,0.17084,-0.17084,0.0037352,0.98529,-0.00063813,-0.99999,0.0036802
227,-0.49475,0,-0.86903,0.84427,0.23701,-0.48066,0.20597,-0.97151,-0.11726
228,0.4448,0,-0.89563,0.70855,-0.61167,0.35189,-0.54783,-0.79112,-0.27207
229,-0.91706,0,0.39876,-0.20836,-0.85263,-0.47917,0.33999,-0.52251,0.78191
230,0.6086,-0,0.79347,-0.76758,-0.25338,0.58874,0.20105,-0.96737,-0.15421
231,-0.18992,0,-0.9818,0.35383,-0.9328,-0.068445,-0.91582,-0.36039,0.17716
232,-0.73029,0,0.68314,-0.20463,-0.95408,-0.21876,0.65177,-0.29955,0.69676
233,-0.99135,0,0.13127,-0.13123,-0.022828,-0.99109,0.0029966,-0.99974,0.022631
234,-0.99487,0,0.10113,-0.028654,-0.95902,-0.2819,0.096982,-0.28335,0.9541
235,0.13643,0,-0.99065,0.98809,0.071779,0.13608,0.071108,-0.99742,0.0097931
236,-0.71209,0,-0.70209,0.69414,0.15012,-0.70402,0.1054,-0.98867,-0.1069
237,0.99851,-0,0.054489,-0.054102,0.11893,0.99143,-0.0064802,-0.9929,0.11875
238,0.17865,-0,0.98391,-0.46778,-0.87976,0.084932,0.86561,-0.47542,-0.15717
239,-0.21626,0,0.97634,-0.86535,-0.46306,-0.19168,0.4521,-0.88633,0.10014
240,-0.99765,0,0.068459,-0.064817,-0.32182,-0.94458,0.022031,-0.9468,0.32106
241,0.26731,-0,0.96361,-0.94367,0.20236,0.26178,-0.19499,-0.97931,0.054092
242,0.98225,-0,0.18758,-0.18689,-0.085453,0.97866,0.016029,-0.99634,-0.083936
243,-0.61375,0,-0.7895,0.78465,0.11067,-0.60998,0.08737,-0.99386,-0.067921
244,0.26023,-0,0.96555,-0.96521,0.026434,0.26014,-0.025523,-0.99965,0.0068789
245,0.68049,-0,0.73276,-0.72842,0.10868,0.67646,-0.079636,-0.99408,0.073955
246,0.94351,0,-0.33133,0.33019,-0.083016,0.94026,-0.027506,-0.99655,-0.078327
247,-0.99809,0,-0.0618,0.059859,-0.24863,-0.96675,-0.015365,-0.9686,0.24815
248,-0.88017,0,0.47465,-0.45328,0.29669,-0.84054,-0.14082,-0.95497,-0.26114
249,0.27019,0,-0.96281,0.85842,-0.45286,0.2409,-0.43602,-0.89158,-0.12236
250,-0.41892,0,-0.90802,0.88382,0.22935,-0.40776,0.20825,-0.97334,-0.09608
251,0.99196,-0,0.12651,-0.1264,-0.042301,0.99108,0.0053517,-0.9991,-0.041961
252,0.65943,0,-0.75177,0.68985,-0.39741,0.60512,-0.29876,-0.91764,-0.26206
253,0.62897,0,-0.77743,0.73895,0.31072,0.59784,0.24156,-0.9505,0.19543
254,0.16926,-0,0.98557,-0.97054,-0.17397,0.16668,0.17146,-0.98475,-0.029446
255,0.0079895,0,-0.99997,0.99389,0.1101,0.007941,0.1101,-0.99392,0.00087967
256,-0.49659,0,-0.86798,0.78191,-0.43415,-0.44735,-0.37684,-0.90084,0.2156
257,0.98293,-0,0.18398,-0.17497,-0.30907,0.93481,0.056862,-0.95104,-0.30379
258,0.34497,0,-0.93861,0.88634,0.32905,0.32576,0.30885,-0.94431,0.11351
259,0.70018,0,-0.71397,0.71326,-0.044379,0.69949,-0.031685,-0.99901,-0.031074
260,0.99709,-0,0.076265,-0.060621,-0.60678,0.79256,0.046276,-0.79487,-0.60501
261,-0.98309,0,0.18311,-0.1783,0.22755,-0.9573,-0.041667,-0.97377,-0.22371
262,0.90183,-0,0.43209,-0.36272,0.54343,0.75705,-0.23481,-0.83946,0.49008
263,0.99738,-0,0.072371,-0.071281,-0.17291,0.98235,0.012514,-0.98494,-0.17246
264,-0.12432,0,-0.99224,0.99087,0.052601,-0.12415,0.052193,-0.99862,-0.0065394
265,0.96592,0,-0.25886,0.23695,-0.4026,0.88418,-0.10421,-0.91538,-0.38887
266,-0.97867,0,0.20543,-0.20029,0.22216,-0.95422,-0.045637,-0.97501,-0.21742
267,0.9194,-0,0.39332,-0.34948,-0.45877,0.81694,0.18044,-0.88856,-0.42179
268,0.79842,0,-0.6021,0.55433,-0.39036,0.73507,-0.23504,-0.92066,-0.31167
269,0.85294,0,-0.52201,0.503,-0.26741,0.82188,-0.13959,-0.96358,-0.22808
270,-0.4269,0,0.9043,-0.89276,0.15927,-0.42145,-0.14403,-0.98723,-0.067994
271,0.59325,0,-0.80502,0.79401,0.16484,0.58513,0.1327,-0.98632,0.097792
272,0.85695,-0,0.5154,-0.33092,0.76665,0.55022,-0.39513,-0.64207,0.65698
273,-0.93869,0,0.34477,-0.20592,-0.80204,-0.56065,0.27652,-0.59727,0.75287
274,-0.059218,0,0.99825,-0.86903,-0.49207,-0.051552,0.49121,-0.87055,0.029139
275,0.22863,-0,0.97351,-0.96802,0.1061,0.22734,-0.10329,-0.99436,0.024259
276,0.87711,0,-0.48029,0.48021,0.017707,0.87697,0.0085044,-0.99984,0.015531
277,-0.59832,0,0.80126,-0.25928,-0.9462,-0.19361,0.75815,-0.32359,0.56613
278,0.076053,0,-0.9971,0.98786,0.13585,0.075348,0.13545,-0.99073,0.010332
279,-0.68934,0,-0.72444,0.72379,0.042263,-0.68873,0.030617,-0.99911,-0.029133
280,-0.68703,0,0.72663,-0.24107,-0.94336,-0.22793,0.68548,-0.33177,0.64812
281,0.52979,-0,0.84813,-0.73656,-0.49578,0.46009,0.42049,-0.86845,-0.26266
282,0.99858,0,-0.053308,0.052823,-0.1346,0.98949,-0.0071751,-0.9909,-0.13441
283,0.46206,0,-0.88685,0.8669,-0.21088,0.45167,-0.18702,-0.97751,-0.097441
284,-0.99972,0,-0.023866,0.017744,-0.66876,-0.74327,-0.01596,-0.74348,0.66857
285,-0.60644,0,0.79513,-0.79015,0.11171,-0.60264,-0.088822,-0.99374,-0.067744
286,-0.70445,0,0.70976,-0.18358,-0.96597,-0.1822,0.68561,-0.25864,0.68047
